frame,x,y,particle
22,114.07317073170732,112.17073170731707,47
22,121.0,136.0,51
22,282.0,98.5,44
23,130.15,29.025,27
23,114.0,113.0,47
23,132.0,165.5,45
23,283.06451612903226,211.67741935483872,19
23,295.4,212.4,28
23,38.8235294117647,352.29411764705884,56
23,130.21397379912665,457.07860262008734,48
23,117.29508196721312,35.40983606557377,46
24,295.5,215.0,28
24,123.22222222222223,451.80808080808083,40
24,135.05072463768116,446.07246376811594,48
24,86.0,371.5,57
24,124.33333333333333,101.83333333333333,47
24,129.0,33.0,27
24,119.04761904761905,35.976190476190474,46
24,130.36363636363637,24.5,58
24,127.0,136.5,51
25,134.552,444.624,48
25,121.57037037037037,444.93333333333334,40
25,136.0,419.0,60
25,128.6315789473684,420.1842105263158,59
25,284.0,214.0,19
25,120.0,147.5,51
25,117.5,108.0,61
25,120.0,102.0,47
25,120.0,35.5,46
25,128.64864864864865,29.405405405405407,27
25,132.4,168.4,45
26,122.4921875,439.9765625,40
26,119.0,425.5,59
26,121.68085106382979,113.55319148936171,61
26,127.4186046511628,414.4651162790698,60
26,135.6046511627907,433.80930232558137,48
27,114.0,126.0,61
27,120.0,150.0,51
27,133.0,170.5,45
27,283.0,219.5,19
27,295.61538461538464,222.0,28
27,135.49295774647888,429.2769953051643,48
27,293.6666666666667,420.1666666666667,62
27,121.73300970873787,432.70873786407765,40
28,129.03296703296704,423.9516483516484,48
28,125.375,440.125,40
28,286.0,336.5,63
28,295.77777777777777,221.55555555555554,28
28,284.0,219.5,19
28,114.0,19.0,46
29,128.61995249406175,424.69596199524943,48
29,187.0,303.5,64
29,296.0,222.0,28
29,188.0,314.0,65
29,120.0,155.0,51
29,125.87096774193549,26.032258064516128,66
29,115.0,21.5,46
29,284.0,217.0,19
30,187.22727272727272,305.59090909090907,65
30,129.7489539748954,419.7949790794979,48
30,298.0,355.5,67
30,297.0,338.0,68
30,296.5,333.5,63
30,175.0,306.0,64
30,295.6666666666667,220.83333333333334,28
30,284.2857142857143,221.21428571428572,19
30,133.0,174.5,45
30,118.57894736842105,161.52631578947367,69
30,120.41176470588235,154.94117647058823,51
30,114.0,131.0,61
30,125.3409090909091,25.886363636363637,66
30,115.46666666666667,21.6,46
30,336.65384615384613,1.5769230769230769,70
31,188.16666666666666,313.0,74
31,284.5,332.0,63
31,297.0344827586207,335.37931034482756,68
31,284.75,340.875,73
31,124.59154929577464,420.83098591549293,48
31,296.57142857142856,386.57142857142856,71
31,137.1551724137931,412.44827586206895,72
31,175.78125,302.71875,64
31,121.0,438.5,40
31,297.9384615384615,349.5692307692308,67
31,187.07692307692307,299.61538461538464,65
31,294.32,89.24,75
31,284.2857142857143,220.57142857142858,19
31,285.6666666666667,205.66666666666666,77
31,132.0,177.5,45
31,119.234375,160.265625,69
31,113.66666666666667,130.83333333333334,61
31,124.74074074074075,25.24074074074074,66
31,116.0657894736842,21.842105263157894,46
31,334.6666666666667,14.0,76
31,335.0,2.6136363636363638,70
31,297.0,229.0,28
32,284.9212598425197,332.5590551181102,63
32,297.5,336.0,68
32,297.8837209302326,347.5581395348837,67
32,296.87931034482756,382.67241379310343,71
32,286.0,382.0,78
32,122.5,436.0,40
32,130.0,417.0,80
32,127.52830188679245,423.52830188679246,48
32,292.0,431.5,79
32,185.75757575757575,295.8181818181818,65
32,136.58620689655172,411.9310344827586,72
32,286.3333333333333,205.83333333333334,77
32,283.0,90.0,84
32,119.75438596491227,161.2280701754386,69
32,133.2,178.56,45
32,334.0,1.5,70
32,79.0,12.142857142857142,81
32,335.0,14.0,76
32,117.15151515151516,22.166666666666668,46
32,338.6666666666667,1.8333333333333333,82
32,288.0,87.0,83
32,294.4,88.6,75
32,126.0,115.17241379310344,61
32,125.07407407407408,21.555555555555557,66
33,284.5,229.5,19
33,128.97435897435898,427.29059829059827,48
33,136.0,411.0,72
33,296.5652173913044,383.04347826086956,71
33,285.1744966442953,332.4429530201342,63
33,175.63636363636363,299.6818181818182,64
33,295.5,229.5,28
33,133.6346153846154,180.0,45
33,297.38655462184875,336.89915966386553,68
33,117.41176470588235,110.94117647058823,85
33,125.32692307692308,114.6923076923077,61
33,293.6,88.4,75
33,126.32692307692308,16.807692307692307,66
33,346.4117647058824,10.058823529411764,76
33,343.6,1.4,82
33,130.36363636363637,2.3181818181818183,86
33,116.12280701754386,12.640350877192983,46
33,120.15789473684211,162.7719298245614,69
34,176.28571428571428,298.2857142857143,64
34,296.76056338028167,329.84507042253523,68
34,285.1145038167939,334.58015267175574,63
34,129.55555555555554,430.1666666666667,48
34,134.21333333333334,411.16,72
34,124.80188679245283,418.39622641509436,80
34,297.0,382.0,71
34,284.45454545454544,232.0909090909091,19
34,133.52830188679246,180.96226415094338,45
34,121.57446808510639,160.4255319148936,69
34,125.69767441860465,117.44186046511628,61
34,117.07692307692308,117.07692307692308,85
34,343.9605263157895,4.9605263157894735,82
34,128.2020202020202,9.707070707070708,66
34,116.77777777777777,10.090909090909092,46
34,296.4347826086956,229.6086956521739,28
35,133.95238095238096,181.92857142857142,45
35,133.640625,408.9375,72
35,285.97115384615387,330.88461538461536,63
35,296.8076923076923,330.38461538461536,68
35,296.5,231.5,28
35,119.84126984126983,167.26984126984127,69
35,122.75409836065573,415.08196721311475,80
35,116.92307692307692,122.5,85
35,79.0,12.5,81
35,118.10714285714286,13.428571428571429,46
35,344.4270833333333,5.59375,82
35,128.8846153846154,7.769230769230769,66
35,125.55555555555556,120.44444444444444,61
36,457.5652173913044,421.95652173913044,87
36,129.34722222222223,409.50925925925924,72
36,286.85,326.775,63
36,296.0405405405405,327.4189189189189,68
36,296.44827586206895,232.58620689655172,28
36,284.6,231.7,19
36,133.5581395348837,184.93023255813952,45
36,126.0,124.0,61
36,117.66071428571429,124.75,85
36,119.5,14.0,46
36,79.0,12.5,81
36,343.9868421052632,4.421052631578948,82
36,128.36363636363637,3.727272727272727,86
36,120.94545454545455,166.3272727272727,69
37,296.67605633802816,325.3521126760563,68
37,127.0,430.0,48
37,126.0,421.0,80
37,458.1666666666667,427.1666666666667,87
37,130.3935185185185,407.162037037037,72
37,297.0,375.0,71
37,287.7567567567568,324.72972972972974,63
37,176.0,293.0,64
37,295.5,236.0,28
37,133.37777777777777,186.55555555555554,45
37,121.91428571428571,164.88571428571427,69
37,130.5625,164.8125,88
37,126.0,126.28571428571429,61
37,118.02083333333333,126.08333333333333,85
37,346.7857142857143,4.071428571428571,82
37,341.0,0.5,89
37,128.33333333333334,1.8333333333333333,86
38,461.0,458.5,90
38,461.0,451.0,91
38,458.28723404255317,432.0531914893617,87
38,130.2509505703422,403.3384030418251,72
38,296.5652173913044,375.04347826086956,71
38,285.97727272727275,322.0681818181818,63
38,296.359375,320.859375,68
38,284.0,237.5,19
38,295.0,234.5,28
38,133.47457627118644,189.64406779661016,45
38,121.265625,170.421875,69
38,130.5,166.5,88
38,118.5,129.0,85
38,125.4,126.6,61
38,176.0,291.625,64
39,284.96666666666664,320.06666666666666,63
39,459.37142857142857,439.77714285714285,87
39,129.59821428571428,400.98214285714283,72
39,447.8285714285714,465.22857142857146,90
39,185.0,331.5,92
39,296.3333333333333,319.62745098039215,68
39,296.5,374.0,71
39,132.8421052631579,191.35087719298247,45
39,120.37096774193549,174.51612903225808,69
39,130.5,168.0,88
39,121.0,133.0,85
39,128.0,7.5,86
39,175.71428571428572,292.57142857142856,64
40,461.0,459.5,90
40,461.0,453.5,91
40,460.5,428.5,87
40,297.0,372.0,71
40,287.0,340.0,94
40,130.23371647509578,398.68199233716473,72
40,285.1020408163265,319.55102040816325,63
40,296.76851851851853,318.6111111111111,68
40,283.0,238.0,19
40,132.83076923076922,192.52307692307693,45
40,119.0,181.0,69
40,284.0,328.0,93
41,129.725,396.32142857142856,72
41,295.0,350.0,71
41,288.02777777777777,352.1111111111111,94
41,288.0,339.0,93
41,283.84615384615387,240.0,19
41,295.8918918918919,312.36486486486484,68
41,132.96363636363637,194.12727272727273,45
41,118.63076923076923,184.2,69
41,285.4736842105263,318.03508771929825,63
42,132.68627450980392,399.8235294117647,72
42,121.183908045977,396.5287356321839,95
42,291.68992248062017,334.8333333333333,93
42,136.2037037037037,386.25925925925924,96
42,133.19565217391303,196.6304347826087,45
42,118.59740259740259,187.2077922077922,69
42,283.59574468085106,240.74468085106383,19
43,463.0,438.0,91
43,457.0,416.0,87
43,133.76146788990826,392.8807339449541,72
43,291.40727272727275,342.3890909090909,93
43,292.6666666666667,402.0,97
43,118.0,195.0,99
43,120.0,180.0,69
43,350.0,0.5,98
43,132.9090909090909,198.77272727272728,45
44,119.9375,392.25,95
44,462.0,438.0,91
44,458.4117647058824,424.05882352941177,100
44,457.0,416.5,87
44,292.6666666666667,397.0,97
44,460.6363636363636,475.27272727272725,101
44,133.94117647058823,388.5686274509804,96
44,133.0,200.31578947368422,45
44,283.0,243.0,19
44,118.06896551724138,195.56896551724137,99
44,129.69565217391303,178.8695652173913,69
44,124.0,133.5,102
44,346.0,15.5,98
44,291.56296296296296,344.72592592592594,93
45,132.07407407407408,397.4074074074074,72
45,451.6363636363636,470.5,103
45,459.3333333333333,468.9166666666667,101
45,450.0,456.0,91
45,449.96078431372547,434.4313725490196,87
45,459.2244897959184,435.7074829931973,100
45,292.14005602240894,351.1652661064426,93
45,119.63636363636364,392.3181818181818,95
45,132.68571428571428,202.68571428571428,45
45,117.29032258064517,198.66129032258064,99
45,129.81578947368422,182.57894736842104,69
45,115.5,163.5,104
45,125.0,136.0,102
45,346.10714285714283,13.571428571428571,98
45,284.5,246.0,19
46,454.89850746268655,444.14925373134326,100
46,291.1642857142857,344.62857142857143,93
46,132.56521739130434,203.3913043478261,45
46,125.0,189.0,106
46,117.125,201.21428571428572,99
46,128.8181818181818,179.45454545454547,104
46,346.0,12.0,98
46,348.0,5.0,105
46,130.0,188.5,69
47,348.0,2.0,105
47,346.0,9.5,98
47,129.52727272727273,185.94545454545454,69
47,117.12765957446808,206.27659574468086,99
47,133.0,207.16666666666666,45
47,291.34188034188037,343.5128205128205,93
47,126.33333333333333,398.5,72
47,454.532319391635,444.384030418251,100
48,178.0,367.5,107
48,187.0,367.0,108
48,291.35227272727275,340.8068181818182,93
48,126.0,399.5,72
48,454.4086956521739,444.1159420289855,100
48,136.36363636363637,371.27272727272725,95
48,187.0,360.0,109
48,117.19444444444444,206.52777777777777,99
48,133.0,208.3125,45
48,119.0,196.5,106
48,129.58333333333334,188.91666666666666,69
48,345.0,12.0,98
48,336.0,9.0,110
48,348.0,1.5,105
48,284.0,250.0,19
49,133.03225806451613,211.53225806451613,45
49,177.45714285714286,370.1142857142857,107
49,135.91836734693877,368.0,95
49,177.4,360.5,109
49,186.95876288659792,362.17525773195877,108
49,291.2181818181818,337.45454545454544,93
49,285.0,315.0,112
49,291.42105263157896,315.10526315789474,111
49,117.0923076923077,210.66153846153847,99
49,295.0,249.0,113
49,454.11454545454546,447.2909090909091,100
49,119.57142857142857,196.57142857142858,106
49,129.2469135802469,191.66666666666666,69
49,336.1111111111111,7.0,110
49,346.1296296296296,5.518518518518518,98
49,336.0,0.5,105
49,284.0,251.5,19
50,124.96428571428571,391.39285714285717,72
50,119.72,371.2,116
50,132.5,388.5,115
50,451.35238095238094,405.5952380952381,114
50,283.42105263157896,251.10526315789474,19
50,455.07936507936506,460.3904761904762,118
50,451.0,439.5,100
50,134.94444444444446,369.7063492063492,95
50,458.6736842105263,420.5473684210526,117
50,177.62135922330097,367.00970873786406,107
50,130.51612903225808,201.98709677419356,45
50,291.6056338028169,332.90140845070425,93
50,187.13636363636363,361.6454545454545,108
50,336.30434782608694,6.130434782608695,110
50,120.41176470588235,195.94117647058823,106
50,117.27586206896552,212.32758620689654,99
50,347.2857142857143,1.3571428571428572,98
50,291.0,309.0,119
50,284.6666666666667,312.6111111111111,112
50,296.25,313.25,111
51,294.0,372.0,120
51,449.42857142857144,470.57142857142856,123
51,460.56,466.48,121
51,450.0,424.0,100
51,446.5,413.0,117
51,125.0,390.0,72
51,455.7392857142857,407.05,114
51,461.5,476.0,122
51,177.51111111111112,371.35555555555555,107
51,459.0,460.0,118
51,119.5679012345679,367.4567901234568,116
51,133.99328859060404,370.9261744966443,95
51,188.3448275862069,354.41379310344826,109
51,183.5,322.0,124
51,296.6666666666667,310.8333333333333,111
51,288.53960396039605,321.3217821782178,112
51,117.16129032258064,215.0483870967742,99
51,130.67741935483872,205.81290322580645,45
51,129.0,186.0,69
51,187.0909090909091,368.14285714285717,108
52,177.1891891891892,377.5945945945946,125
52,124.0,379.5,72
52,453.5970149253731,397.089552238806,114
52,463.0,473.0,122
52,461.5733333333333,411.58666666666664,100
52,451.5,476.0,123
52,132.69565217391303,375.0652173913044,115
52,447.5903614457831,408.4096385542169,117
52,175.36363636363637,367.09090909090907,107
52,290.65384615384613,311.8313609467456,119
52,119.82075471698113,365.04716981132077,116
52,189.0,357.0,109
52,135.6451612903226,357.60215053763443,95
52,296.44827586206895,254.0344827586207,113
52,133.04545454545453,218.9090909090909,45
52,116.90322580645162,216.0,99
52,120.0,199.5,106
52,128.9558823529412,199.55882352941177,69
52,186.90804597701148,370.0919540229885,108
53,125.0,376.0,72
53,177.6153846153846,379.8076923076923,125
53,458.44541484716154,400.2183406113537,114
53,133.11363636363637,220.4318181818182,45
53,298.0,406.0,126
53,461.5,478.0,122
53,186.79166666666666,374.0,108
53,448.6292134831461,404.2584269662921,117
53,174.80882352941177,364.9852941176471,107
53,121.0,201.0,106
53,134.94615384615383,357.83846153846156,95
53,185.07407407407408,327.25925925925924,124
53,290.640350877193,302.95394736842104,119
53,117.36363636363636,218.72727272727272,99
53,120.0,206.0,127
53,119.73972602739725,359.013698630137,116
53,130.0,200.0,69
54,286.62068965517244,409.63793103448273,128
54,297.8545454545455,408.3272727272727,126
54,447.0873786407767,397.41747572815535,117
54,457.76878612716763,394.19075144508673,114
54,177.53658536585365,382.9024390243902,125
54,132.0,370.0,115
54,186.88235294117646,372.70588235294116,108
54,175.30434782608697,366.30434782608694,107
54,135.10569105691056,350.3414634146341,95
54,186.0,328.0,124
54,290.80555555555554,297.719696969697,119
54,284.0,257.5,113
54,133.26666666666668,222.7111111111111,45
54,117.05714285714286,221.11428571428573,99
54,120.28888888888889,206.15555555555557,127
54,119.41129032258064,353.89516129032256,116
55,185.8695652173913,370.82608695652175,108
55,286.7916666666667,411.5416666666667,128
55,298.46153846153845,411.2692307692308,126
55,178.0,382.0,125
55,453.0,379.5,114
55,459.39166666666665,390.03333333333336,100
55,447.2882882882883,387.23423423423424,117
55,454.2142857142857,369.82142857142856,129
55,129.46153846153845,206.53846153846155,69
55,119.54166666666667,348.90833333333336,116
55,134.29166666666666,348.2916666666667,95
55,290.2255434782609,294.9375,119
55,296.68,255.76,113
55,133.07142857142858,225.14285714285714,45
55,116.71794871794872,222.94871794871796,99
55,120.28,208.58,127
55,175.0,365.0,107
56,453.05882352941177,360.02941176470586,129
56,286.6224489795918,412.7142857142857,128
56,459.41269841269843,389.3015873015873,100
56,448.0103092783505,381.55670103092785,117
56,453.54545454545456,369.45454545454544,114
56,131.0,363.0,115
56,119.32824427480917,344.3893129770992,116
56,298.265306122449,413.4183673469388,126
56,290.43152454780363,289.99483204134367,119
56,133.2941176470588,226.94117647058823,45
56,117.0,227.3125,99
56,120.0,206.5,127
56,129.30434782608697,208.06521739130434,69
56,345.0,1.0,130
56,133.90510948905109,344.8029197080292,95
57,298.0,419.12264150943395,126
57,286.3188405797101,417.92753623188406,128
57,126.72340425531915,377.8510638297872,115
57,461.82142857142856,376.83035714285717,114
57,448.0879120879121,375.02197802197804,117
57,455.0,365.0,129
57,178.0,351.5,107
57,182.85555555555555,357.662962962963,108
57,119.63694267515923,339.5796178343949,116
57,129.42857142857142,211.07142857142858,69
57,295.0,305.5,131
57,294.68518518518516,285.787037037037,132
57,286.469696969697,292.9015151515151,119
57,294.0,272.0,113
57,134.14285714285714,230.07142857142858,45
57,117.0,228.31034482758622,99
57,120.0,209.5,127
57,133.2559241706161,343.22748815165875,95
58,454.9259259259259,360.5925925925926,129
58,298.0194174757282,424.873786407767,126
58,447.9056603773585,369.70754716981133,117
58,182.1898148148148,353.2916666666667,108
58,297.0,408.0,133
58,286.4251968503937,422.8897637795276,128
58,461.2654867256637,371.85840707964604,114
58,120.03246753246754,335.2987012987013,116
58,296.9824561403509,282.5964912280702,132
58,292.21153846153845,303.47115384615387,131
58,284.2439024390244,281.5609756097561,119
58,133.67567567567568,231.83783783783784,45
58,117.0,230.5,99
58,129.95238095238096,217.0,69
58,119.65,213.6,127
58,133.84324324324325,334.17297297297296,95
59,297.85483870967744,427.89516129032256,126
59,286.51666666666665,429.10833333333335,128
59,297.0,410.0,133
59,448.76666666666665,365.3333333333333,117
59,456.5,355.5,129
59,461.68794326241135,364.87943262411346,114
59,182.78804347826087,351.6630434782609,108
59,120.84795321637426,329.32748538011697,116
59,296.71084337349396,279.2409638554217,132
59,291.6458333333333,299.0,131
59,284.0125,276.0875,119
59,134.42222222222222,234.57777777777778,45
59,117.63636363636364,233.06060606060606,99
59,120.39285714285714,215.35714285714286,127
59,129.63636363636363,215.36363636363637,69
59,133.78238341968913,327.139896373057,95
60,462.11299435028246,357.82485875706215,114
60,453.34615384615387,339.88461538461536,134
60,457.22222222222223,347.27777777777777,129
60,133.81140350877192,318.9736842105263,95
60,297.0,413.0,133
60,286.8904109589041,432.7328767123288,128
60,297.6056338028169,432.38028169014086,126
60,449.01869158878503,360.0,117
60,181.90677966101694,350.4830508474576,108
60,296.8085106382979,276.17021276595744,113
60,295.09090909090907,296.45454545454544,131
60,288.4117647058824,291.61764705882354,132
60,121.43243243243244,321.5567567567568,116
60,284.01063829787233,274.47872340425533,119
60,117.3953488372093,235.93023255813952,99
60,133.9672131147541,236.04918032786884,45
60,120.0,218.0,127
61,287.02013422818794,437.61744966442956,128
61,297.69182389937106,436.8364779874214,126
61,297.0,417.5,133
61,124.0,353.0,135
61,455.5,344.0,129
61,448.76153846153846,352.9076923076923,117
61,461.325,354.7125,114
61,182.0968992248062,355.61240310077517,108
61,133.6439024390244,312.0,95
61,295.2,291.7,131
61,286.12056737588654,280.12056737588654,119
61,297.36619718309856,272.4788732394366,113
61,117.6086956521739,237.7391304347826,99
61,134.375,238.125,45
61,120.54545454545455,219.54545454545453,127
61,121.55952380952381,313.4047619047619,116
62,448.74615384615385,347.4307692307692,117
62,287.1920529801325,442.52317880794703,128
62,297.8354430379747,441.06962025316454,126
62,293.90909090909093,419.22727272727275,133
62,182.5207100591716,364.58579881656806,108
62,460.875,352.60714285714283,114
62,465.42105263157896,337.5263157894737,129
62,183.4,334.5,136
62,118.03125,239.09375,99
62,130.85714285714286,327.5,95
62,127.41329479768787,306.66473988439304,116
62,283.9016393442623,269.91803278688525,119
62,293.1417322834646,276.20866141732284,113
62,134.3095238095238,240.73809523809524,45
62,120.33333333333333,222.92857142857142,127
62,453.4935064935065,332.3831168831169,134
63,449.20652173913044,344.19565217391306,117
63,183.2680412371134,369.69072164948454,137
63,178.0,364.0,108
63,174.69230769230768,372.7692307692308,140
63,287.1986301369863,446.6917808219178,128
63,180.0,389.0,138
63,295.39285714285717,424.9166666666667,133
63,297.8811188811189,446.5174825174825,126
63,464.8205128205128,340.96153846153845,129
63,179.0,384.5,139
63,455.82608695652175,334.0,134
63,458.68,356.24,114
63,132.0,320.5,95
63,182.44444444444446,334.55555555555554,136
63,121.0,223.0,127
63,116.95454545454545,240.9090909090909,99
63,133.9777777777778,242.6,45
63,296.2857142857143,273.04761904761904,113
63,126.9375,224.1875,141
63,288.20512820512823,282.2564102564103,132
63,120.36206896551724,297.2155172413793,142
63,134.21818181818182,299.8727272727273,116
63,283.3269230769231,266.59615384615387,119
64,286.85714285714283,452.2142857142857,128
64,181.56521739130434,328.60869565217394,136
64,298.26666666666665,449.2944444444444,126
64,287.0,428.0,143
64,176.03252032520325,382.1707317073171,139
64,184.52892561983472,376.6694214876033,137
64,458.0,355.0,114
64,464.9449541284404,341.26605504587155,129
64,449.5629139072848,340.05960264900665,117
64,124.08602150537635,317.8817204301075,144
64,295.144578313253,426.7831325301205,133
64,135.84615384615384,295.3692307692308,116
64,117.66037735849056,242.43396226415095,127
64,133.62222222222223,246.77777777777777,45
64,284.27272727272725,260.8636363636364,119
64,128.4375,223.5625,141
64,125.0,257.0,99
64,288.0769230769231,277.84615384615387,132
64,120.63709677419355,289.98387096774195,142
64,296.4271844660194,268.24271844660194,113
64,133.1860465116279,313.3255813953488,95
65,126.65,315.4,144
65,286.88271604938274,456.9382716049383,128
65,297.1111111111111,446.16460905349794,126
65,175.94656488549617,385.2748091603053,139
65,185.4251968503937,381.54330708661416,137
65,450.3945578231293,335.2857142857143,117
65,464.4033613445378,333.2268907563025,129
65,180.56,324.92,136
65,127.03184713375796,285.9490445859873,142
65,287.1515151515151,272.72727272727275,132
65,296.78723404255317,262.468085106383,113
65,283.0,258.5,119
65,133.4945054945055,250.25274725274724,45
65,117.5,244.5,127
65,129.38983050847457,226.27118644067798,141
65,294.0,278.0,145
66,126.14814814814815,311.962962962963,144
66,296.5603112840467,450.7743190661479,126
66,175.86614173228347,386.54330708661416,139
66,287.1125,461.125,128
66,180.12121212121212,323.0,136
66,455.55172413793105,318.48275862068965,134
66,463.50735294117646,324.6470588235294,129
66,448.62857142857143,326.04571428571427,117
66,129.09876543209876,282.68518518518516,116
