x,y,frame,particle
239.5,239.5,0,0
25.820777160983347,30.39016653449643,1,1
90.75189873417722,108.61518987341772,1,2
379.30555555555554,87.72222222222223,1,3
91.23529411764706,91.49732620320856,1,4
421.46280991735534,81.72727272727273,1,5
249.58823529411765,25.19031141868512,1,6
280.4595957322289,218.2240579840634,1,7
237.16931216931218,105.4021164021164,1,8
232.0,97.05882352941177,1,9
66.08185053380782,67.34519572953737,1,10
467.5148063781321,48.69703872437358,1,11
451.66923076923075,116.57692307692308,1,12
359.0,111.0,1,13
1.7837837837837838,108.1891891891892,1,14
374.6,96.6,1,15
183.4314789687924,143.62957937584804,1,16
114.87966305655836,149.00601684717208,1,17
408.96026490066225,415.6092715231788,1,18
407.34615384615387,408.5769230769231,1,19
388.6266294227188,427.8072625698324,1,20
9.0,324.5,1,21
404.030303030303,324.1287878787879,1,22
3.6415929203539825,315.08849557522126,1,23
271.0,300.0,1,24
151.8148148148148,297.81481481481484,1,25
441.6636904761905,291.1011904761905,1,26
478.5,274.0,1,27
466.4878048780488,143.2560975609756,1,28
273.05882352941177,138.58823529411765,1,29
298.86805555555554,136.6875,1,30
422.0,130.5,1,31
35.15596330275229,211.6880733944954,1,32
200.0,200.0,1,33
181.325,277.7625,1,34
456.42890442890445,277.54778554778557,1,35
205.35151515151514,279.41212121212124,1,36
476.0,267.0,1,37
395.5,255.0,1,38
109.6842105263158,223.60526315789474,1,39
30.42222222222222,224.6962962962963,1,40
161.5,216.0,1,41
182.8,216.6,1,42
28.6,215.6,1,43
381.5,214.5,1,44
102.42105263157895,214.10526315789474,1,45
61.85328836424958,229.44013490725126,1,46
114.46478873239437,211.19718309859155,1,47
425.84615384615387,160.57692307692307,1,48
295.11392405063293,156.0632911392405,1,49
437.0,185.94117647058823,1,50
220.25,180.75,1,51
433.5824175824176,179.27472527472528,1,52
437.8378378378378,167.1891891891892,1,53
450.8666666666667,164.25714285714287,1,54
431.0,158.0,1,55
466.734693877551,153.3673469387755,1,56
423.1714285714286,151.31428571428572,1,57
106.73186813186813,146.25934065934067,2,17
459.23655913978496,125.43010752688173,2,82
358.0510638297872,92.72340425531915,2,86
372.7090909090909,81.49090909090908,2,85
68.12222222222222,71.12222222222222,2,10
313.5744680851064,79.14893617021276,2,58
206.86046511627907,185.72093023255815,2,51
186.10344827586206,180.13793103448276,2,59
399.1666666666667,164.66666666666666,2,60
312.4117647058824,171.94117647058823,2,61
198.0,186.0,2,89
257.0,182.0,2,62
434.4012738853503,163.37420382165604,2,53
268.11538461538464,143.19230769230768,2,79
412.2068965517241,142.9655172413793,2,81
276.0625,148.25,2,78
303.0,151.5,2,49
455.44444444444446,153.88888888888889,2,56
412.6666666666667,154.0,2,57
411.78205128205127,163.64102564102564,2,48
213.57894736842104,162.89473684210526,2,90
342.5,163.5,2,63
16.925925925925927,17.59259259259259,2,1
44.3587786259542,39.656488549618324,2,64
458.61494252873564,48.50574712643678,2,11
242.0,38.0,2,72
39.51754385964912,51.32017543859649,2,65
327.6399203736314,210.28941122425542,2,66
105.18620689655172,221.13103448275862,2,45
81.46296296296296,216.59259259259258,2,67
69.03691275167785,228.45637583892616,2,46
127.18384879725086,238.48625429553263,2,68
326.0,221.5,2,69
148.6,232.6,2,70
99.0,234.0,2,39
396.4,236.4,2,110
4.808510638297872,19.35258358662614,2,71
250.56851311953352,24.784256559766764,2,6
213.5,244.5,2,73
51.0,240.0,2,74
455.3333333333333,115.33333333333333,2,12
421.56060606060606,113.48484848484848,2,80
328.0,109.66666666666667,2,75
0.875,108.125,2,14
316.0,104.0,2,76
369.6875,103.8125,2,13
93.53529411764706,106.57058823529412,2,2
381.6,93.6,2,15
105.0,124.0,2,77
458.7490974729242,142.16425992779784,2,28
275.64444444444445,134.57777777777778,2,29
418.2040816326531,137.9795918367347,2,31
191.23877327491786,150.93975903614458,2,16
293.5681818181818,134.5681818181818,2,30
271.7323943661972,210.1267605633803,2,7
379.17283950617286,415.17283950617286,2,95
394.3068493150685,435.8493150684931,2,94
390.0,423.0,2,93
385.28,427.32,2,20
378.3070175438597,448.86842105263156,2,83
334.74603174603175,85.82539682539682,2,84
85.98360655737704,89.09836065573771,2,4
373.94117647058823,89.41176470588235,2,3
236.71980676328502,97.09178743961353,2,9
1.3571428571428572,95.35714285714286,2,87
411.6,187.4,2,88
181.41509433962264,198.97169811320754,2,42
198.0,197.0,2,33
204.46446700507613,234.41539763113366,2,91
261.5,202.0,2,92
403.4,403.6,2,19
396.2260273972603,411.486301369863,2,18
296.0,341.0,2,96
74.625,350.859375,2,97
78.0,341.0,2,98
32.18773946360153,223.72413793103448,2,40
126.96610169491525,214.01694915254237,2,47
165.28189300411523,234.03909465020575,2,41
48.0,320.0,2,99
59.5,302.5,2,100
72.07407407407408,340.5925925925926,2,101
339.0,338.0,2,102
156.57142857142858,301.2857142857143,2,25
168.0,294.5,2,107
133.0,289.0,2,103
47.20785440613027,318.31226053639847,2,104
90.93333333333334,269.2,2,105
145.0,280.09722222222223,2,106
444.8374384236453,292.5911330049261,2,26
39.10526315789474,284.42105263157896,2,108
201.94444444444446,283.19444444444446,2,36
453.13953488372096,276.8837209302326,2,35
99.58398835516739,312.1155749636099,2,109
382.5,267.5,2,38
145.4503311258278,267.4569536423841,2,111
136.0,257.0,2,112
212.26966292134833,269.7865168539326,2,113
197.9,268.9909090909091,2,34
102.55737704918033,252.44262295081967,2,114
211.90654205607476,252.15887850467288,2,115
256.1714285714286,142.57142857142858,3,79
339.83870967741933,141.90322580645162,3,116
274.57142857142856,144.88095238095238,3,29
191.86342592592592,154.58796296296296,3,16
297.8285714285714,147.4857142857143,3,49
288.0,150.0,3,195
308.93951612903226,175.7766129032258,3,61
263.64814814814815,155.2037037037037,3,198
253.95744680851064,135.40425531914894,3,194
289.9387755102041,136.0204081632653,3,30
330.8690476190476,139.82142857142858,3,117
305.0,136.0,3,197
316.3734939759036,140.289156626506,3,193
423.41284403669727,140.55963302752295,3,31
413.5,138.0,3,81
234.2651515151515,150.23232323232324,3,118
89.0,115.0,3,2
455.6296296296296,123.96296296296296,3,12
453.97831978319783,148.49864498644988,3,56
140.0,217.44,3,47
230.0,219.0,3,119
117.0546875,228.1171875,3,169
172.5,224.0,3,175
222.87719298245614,227.78947368421052,3,183
98.40677966101696,97.72881355932203,3,165
370.5,95.0,3,3
402.42937853107344,102.27118644067797,3,120
234.96428571428572,99.46428571428571,3,9
390.9433070866142,117.91496062992125,3,121
4.32,106.92,3,14
98.0,114.0,3,77
225.1288209606987,127.96069868995633,3,122
441.3805374001452,69.50254175744372,3,123
404.95515695067263,65.65919282511211,3,124
299.12359550561797,64.66292134831461,3,125
302.8997756170531,106.81787584143605,3,76
186.0,73.0,3,126
397.0,77.0,3,127
379.0,85.5,3,85
85.88622754491018,98.82035928143712,3,4
254.0,18.0,3,128
252.72535211267606,26.802816901408452,3,6
10.333333333333334,21.166666666666668,3,1
235.04109589041096,32.794520547945204,3,72
0.8620689655172413,28.96551724137931,3,132
239.0,25.0,3,129
43.52046783625731,44.260233918128655,3,64
467.8292682926829,48.02439024390244,3,11
1.4,3.4,3,131
7.9375,5.90625,3,130
2.5,12.7,3,71
1.3095238095238095,271.7142857142857,3,133
108.5,271.54545454545456,3,135
170.0,272.0,3,134
91.42105263157895,276.280701754386,3,105
160.72413793103448,275.51724137931035,3,177
178.0,256.5,3,136
141.0,257.0,3,112
124.51724137931035,260.55172413793105,3,174
153.53658536585365,261.1463414634146,3,111
134.29166666666666,263.0,3,179
176.42105263157896,262.4736842105263,3,137
196.57657657657657,266.1711711711712,3,34
303.0,264.0,3,138
383.16,236.6,3,110
213.70754716981133,243.64150943396226,3,73
302.2265625,246.6015625,3,139
229.71830985915494,241.81690140845072,3,182
193.80208333333334,249.77083333333334,3,115
148.0,248.0,3,178
240.0,248.5,3,0
155.5,253.5,3,171
362.5,227.0,3,140
355.1860465116279,231.95348837209303,3,141
104.56,232.0,3,39
142.5,230.0,3,168
67.0,233.0,3,46
164.17567567567568,235.04054054054055,3,41
98.07801418439716,240.0744680851064,3,114
155.0,233.0,3,70
128.2599388379205,230.37614678899084,3,68
167.5,218.0,3,176
83.15217391304348,220.1086956521739,3,67
298.65384615384613,324.5769230769231,3,160
42.21739130434783,328.3478260869565,3,99
346.3169014084507,332.19718309859155,3,102
334.0,328.0,3,159
366.0,332.0,3,142
41.5679012345679,304.5895061728395,3,104
65.63333333333334,300.76666666666665,3,100
103.48,304.6,3,109
275.0,304.0,3,24
319.7439024390244,326.2520325203252,3,143
