particle,speed,disp,angle,path_len,persist_P
0,6.500631169320496,15.615721347281804,91.05047557252477,442.0429195137937,0.03532625602160453
1,0.32253942706830646,1.650288850870627,93.17969901559158,29.02854843614758,0.056850546781582
2,3.2442869334524884,115.7795213446743,94.13080264614236,188.16864214024432,0.6152965766654278
3,7.436854669170395,240.0765512450877,89.75837517015113,349.53216945100854,0.6868510890490083
4,2.185138699182851,9.812895275196537,88.72977076293995,196.6624829264566,0.049897139145070914
8,16.274074499075986,9.336434434659887,104.94135459807543,32.54814899815197,0.2868499353124503
13,3.9519044477035186,20.722403350685177,85.80039769399322,51.37475782014574,0.40335768439494696
23,1.1051675054195356,1.463885743247239,95.48422913321104,2.210335010839071,0.6622913431984817
25,12.230393647911297,9.543909432981744,93.08740199368701,36.69118094373389,0.26011453399707624
26,10.302159408016324,26.48910305711649,102.49082389939515,30.90647822404897,0.8570728397163275
27,15.456226482745066,30.133753124015318,166.62578935092728,30.912452965490132,0.9748095098650329
29,5.59710309097376,22.763037529982498,95.24140390849705,78.35944327363264,0.2904951410960584
30,5.1564766487317995,111.9290252881385,89.27297992940385,293.91916897771256,0.3808156700954265
31,11.596537794485066,15.013078300175959,60.64587941594187,46.38615117794026,0.32365432179498627
36,4.480407553347061,36.49100753140212,82.84151387180762,58.24529819351179,0.626505635015652
37,20.270253969265198,17.826508153960877,112.12915202392526,60.810761907795595,0.2931472587202631
38,5.367606690413862,23.257650286315382,96.54989209273735,37.573246832897034,0.6189949564314012
46,3.808297546120353,7.158260038134172,72.1508560276677,15.233190184481412,0.469912076948041
47,23.033236561299866,45.05709267140967,15.061868059463974,46.06647312259973,0.978088610158982
50,8.038083077332464,67.68542286552416,91.28788779460366,128.60932923731943,0.5262870373938894
53,4.304620420483667,18.368298969195752,60.38531469775719,21.523102102418335,0.8534224705058613
57,13.811793766851121,47.81312489722469,81.94562184794968,69.05896883425561,0.6923521405594424
59,13.798940710722439,38.323925168444525,122.89038243504744,41.396822132167316,0.9257697377370665
62,12.146116524647184,16.22540431875029,89.66376749777133,24.292233049294367,0.6679255993397281
63,7.127956693665184,55.7791878314743,93.4638073185438,149.68709056696886,0.3726385997630111
65,3.3723516183561153,5.677054610482603,72.15145139876199,10.117054855068346,0.5611370791014904
68,5.453688633478688,9.57603062222984,94.45173334304891,169.06434763783932,0.05664133660364103
74,6.84114584521961,62.42529693262341,98.03629906442538,225.75781289224713,0.27651444764136973
80,6.7758047974119195,11.99340162004343,29.305454653109088,13.551609594823839,0.885016760269158
83,13.23782706678312,57.34113189143838,91.39381115017108,145.61609773461433,0.39378291812175
86,12.482236160831038,11.457298047202944,53.596496927202814,62.41118080415519,0.18357765226643724
88,10.564007205127849,25.011138141849266,91.96603244840483,52.82003602563925,0.4735161128952784
91,7.489435921834669,25.0673197255702,92.4743006739517,89.87323106201603,0.2789186438426006
93,8.324347628867452,34.650806848680936,94.00002014693413,91.56782391754197,0.37841684301556017
94,8.285406278192488,53.33236400472513,111.0526486419363,99.42487533830985,0.536408658529898
95,11.51777586251868,46.037754931709536,88.17094394518051,46.07110345007472,0.9992761510823954
97,8.002518745669429,56.515410303921186,101.5099048409472,112.03526243937199,0.5044430572428441
99,8.333093387839956,32.20401596295924,89.09095586911366,33.33237355135982,0.9661482976403716
100,3.382528165961538,4.207343826910691,76.13540430523983,6.765056331923076,0.6219229553281023
102,8.156856171033548,16.31365888274418,91.08235190074173,16.313712342067095,0.9999967230436705
103,16.078715786844583,55.145075433248266,109.45688377890401,80.39357893422292,0.6859388046197983
104,6.355717989111603,71.2325838701545,84.30527877820516,197.02725766245968,0.36153669657316
105,8.309552449736973,87.80273657906646,91.59142348341673,91.4050769471067,0.9605892748153934
