x,y,frame,particle
114.04324387671393,150.93378647603421,0,0
181.34195402298852,387.1580459770115,0,1
232.7058823529412,381.45098039215685,0,2
113.75575657894737,424.6389802631579,0,3
297.00921658986175,409.8479262672811,0,4
225.69753086419752,411.44444444444446,0,5
258.1,403.64,0,6
413.72093023255815,416.0,0,7
264.85714285714283,418.04761904761904,0,8
291.4304068522484,436.7344753747323,0,9
191.8030303030303,433.93939393939394,0,10
372.9153439153439,444.3809523809524,0,11
335.472,455.512,0,12
229.1086956521739,453.9782608695652,0,13
174.81132075471697,457.47169811320754,0,14
429.4710144927536,469.9492753623188,0,15
317.1923076923077,489.7254025044723,0,16
369.9310344827586,466.12068965517244,0,17
637.375,472.925,0,18
390.03344481605353,483.8026755852843,0,19
343.57471264367814,479.60919540229884,0,20
52.312792180195494,522.334466638334,0,21
664.5866807610994,528.8329809725159,0,22
419.95348837209303,488.4418604651163,0,23
407.11842105263156,493.1842105263158,0,24
19.313953488372093,496.5,0,25
293.36082474226805,377.08247422680415,0,26
34.68055555555556,502.9861111111111,0,27
873.1538461538462,370.38461538461536,0,28
165.88372093023256,362.6860465116279,0,29
616.58,302.22,0,30
96.40350877192982,308.0175438596491,0,31
252.94117647058823,311.0735294117647,0,32
340.4583333333333,311.5,0,33
379.4920634920635,306.73015873015873,0,34
227.96644295302013,317.73825503355704,0,35
288.7085714285714,317.42285714285714,0,36
233.12244897959184,341.0989010989011,0,37
104.29411764705883,329.78823529411767,0,38
7.1,325.7142857142857,0,39
844.7758620689655,326.55172413793105,0,40
400.72477064220186,328.4678899082569,0,41
21.677966101694917,338.0,0,42
75.16593886462883,338.7510917030568,0,43
359.94,337.12,0,44
181.31034482758622,339.1034482758621,0,45
478.6842105263158,351.30526315789473,0,46
925.1336805555555,387.57390873015873,0,47
280.05940594059405,348.7227722772277,0,48
306.14285714285717,357.7310924369748,0,49
451.54716981132077,349.4339622641509,0,50
414.0487804878049,354.1707317073171,0,51
7.971119133574007,366.1949458483754,0,52
49.07603305785124,427.57289256198345,0,53
90.95774647887323,365.7887323943662,0,54
341.59541984732823,369.39694656488547,0,55
457.6991869918699,506.3008130081301,0,56
246.54166666666666,507.3333333333333,0,57
409.2319474835886,546.3865791393143,0,58
883.9772727272727,753.5,0,59
647.9267015706806,759.0314136125654,0,60
608.2803203661327,795.183066361556,0,61
341.97172236503854,774.6632390745501,0,62
669.0157232704403,794.8396226415094,0,63
914.6322314049587,792.2954545454545,0,64
642.1215733015495,812.8736591179976,0,65
878.05938697318,793.0977011494252,0,66
417.56626506024094,781.2168674698795,0,67
831.9625,793.0,0,68
496.94202898550725,800.8985507246376,0,69
553.449160035367,812.237842617153,0,70
328.9571984435798,821.5369649805448,0,71
305.7042253521127,799.3380281690141,0,72
359.0147058823529,804.9117647058823,0,73
470.8236559139785,842.1569892473118,0,74
851.6177777777777,816.9822222222223,0,75
893.8688524590164,821.5245901639345,0,76
385.5195530726257,833.7486033519554,0,77
351.8524590163934,835.811475409836,0,78
490.9501312335958,852.997375328084,0,79
904.7687181497452,854.7475499803999,0,80
646.8624535315985,860.3866171003717,0,81
780.8674698795181,980.9948364888124,0,82
515.9526132404181,999.4919860627177,0,83
415.75174825174827,754.2552447552448,0,84
279.2429718875502,756.8785140562248,0,85
5.547297297297297,716.7297297297297,0,86
246.52884615384616,725.8589743589744,0,87
633.1549295774648,530.112676056338,0,88
32.28270042194093,522.7426160337553,0,89
934.6405063291139,524.5164556962026,0,90
9.8125,524.175,0,91
611.3125,536.2678571428571,0,92
935.1302721088435,573.1278911564626,0,93
353.1862348178138,555.9554655870445,0,94
637.6686746987951,576.4156626506024,0,95
381.53225806451616,593.152329749104,0,96
48.29967689822294,605.0864297253635,0,97
273.8305084745763,578.9661016949152,0,98
311.168,599.0426666666667,0,99
184.3170731707317,295.0121951219512,0,100
350.5438596491228,603.9649122807018,0,101
370.2477064220183,633.8807339449542,0,102
10.268722466960352,651.7577092511013,0,103
283.07936507936506,647.6984126984127,0,104
300.56164383561645,656.945205479452,0,105
32.328125,675.375,0,106
308.67692307692306,677.0461538461539,0,107
360.42857142857144,684.8095238095239,0,108
390.1025056947608,713.4555808656037,0,109
44.08988764044944,697.7078651685393,0,110
304.72486772486775,703.7619047619048,0,111
9.671140939597315,701.6308724832214,0,112
354.92415169660677,734.0592149035263,0,113
16.029829545454547,624.3764204545455,0,114
361.59574468085106,298.6276595744681,0,115
291.023598820059,535.2721238938053,0,116
561.11,291.77,0,117
129.31914893617022,65.48936170212765,0,118
744.587542087542,93.9983164983165,0,119
647.0208333333334,76.875,0,120
906.9444444444445,77.40277777777777,0,121
354.9,84.50526315789473,0,122
974.6198347107438,93.59504132231405,0,123
230.82608695652175,91.76086956521739,0,124
84.08943089430895,97.8048780487805,0,125
41.30204081632653,105.9469387755102,0,126
686.204081632653,102.08163265306122,0,127
779.7101449275362,103.21014492753623,0,128
699.2688172043011,115.21505376344086,0,129
314.4864864864865,119.0,0,130
597.6595744680851,116.68085106382979,0,131
760.7277108433735,130.64819277108433,0,132
176.01818181818183,121.16363636363636,0,133
13.758620689655173,130.1103448275862,0,134
941.5645161290323,134.24193548387098,0,135
989.5714285714286,130.24489795918367,0,136
646.0495867768595,143.05785123966942,0,137
762.1659192825113,168.6726457399103,0,138
34.36290322580645,155.28225806451613,0,139
10.977777777777778,153.33333333333334,0,140
998.3060686015831,173.33509234828497,0,141
576.6212121212121,159.3939393939394,0,142
674.0126582278481,64.9113924050633,0,143
264.9375,70.13839285714286,0,144
998.3568376068376,60.32905982905983,0,145
640.9047619047619,45.0,0,146
309.8466666666667,300.55333333333334,0,147
261.47892720306515,8.521072796934867,0,148
322.021815008726,43.353984874927285,0,149
476.7704918032787,2.4098360655737703,0,150
635.1666666666666,3.4285714285714284,0,151
652.2233009708738,7.281553398058253,0,152
873.3204471101418,75.82006543075245,0,153
777.0869565217391,6.797101449275362,0,154
185.1818181818182,7.5606060606060606,0,155
494.4033613445378,7.7899159663865545,0,156
513.3254437869823,7.378698224852071,0,157
474.6548956661316,56.26163723916533,0,158
6.278260869565218,164.1304347826087,0,159
98.71212121212122,16.015151515151516,0,160
247.14364640883977,33.87845303867403,0,161
573.3403141361257,26.534031413612567,0,162
207.04615384615386,20.692307692307693,0,163
405.5211267605634,25.070422535211268,0,164
