frame,x,y,particle
4,643.7118644067797,906.6101694915254,30
4,621.7674418604652,900.8837209302326,29
4,613.4782608695652,894.2391304347826,10
4,663.1226053639847,897.1417624521073,24
4,293.3534482758621,793.051724137931,9
4,288.64516129032256,646.3951612903226,32
4,307.19101123595505,637.1123595505618,7
4,734.2666666666667,534.2666666666667,33
4,732.9137931034483,555.1724137931035,6
4,745.9162561576354,523.4630541871921,34
4,512.8378378378378,493.7027027027027,3
4,502.4051724137931,466.0258620689655,23
4,732.3770491803278,517.655737704918,35
4,526.2922755741128,460.63256784968684,36
5,659.9677419354839,850.6129032258065,37
5,650.125,843.9375,38
5,775.1388888888889,1009.3611111111111,26
5,641.3947368421053,766.6842105263158,8
5,292.4310344827586,785.448275862069,9
5,616.1379310344828,426.55172413793105,20
5,639.2866242038217,874.7747539085119,28
5,625.8148148148148,517.0185185185185,4
5,734.8046875,537.1640625,33
5,513.5588235294117,440.52941176470586,40
5,495.05825242718447,451.9611650485437,31
5,507.4736842105263,448.2894736842105,39
5,528.7540983606557,461.9344262295082,36
5,754.3436123348017,553.9515418502202,5
5,289.46153846153845,743.5128205128206,21
5,519.2888888888889,468.75555555555553,23
5,751.8523809523809,520.2904761904762,34
6,499.10526315789474,447.55263157894734,31
6,288.59840425531917,769.2127659574468,9
6,754.4736842105264,557.6578947368421,5
6,753.15625,530.21875,34
6,313.2303664921466,763.4659685863875,17
6,289.81617647058823,630.9779411764706,32
6,506.6136363636364,429.6363636363636,40
6,622.4698795180723,424.2409638554217,20
6,888.9478260869565,995.6,41
6,638.2459016393443,893.7540983606557,30
6,659.6349206349206,883.2539682539683,24
6,632.0333333333333,877.8,28
6,636.8784933171324,855.2490886998785,38
6,291.4896551724138,831.9586206896552,42
6,524.1291512915129,445.5092250922509,39
6,318.17808219178085,822.8356164383562,11
7,497.95,443.68,31
7,526.4042553191489,427.8085106382979,39
7,290.77777777777777,717.0694444444445,43
7,628.15,517.8,4
7,733.7682926829268,551.7073170731708,6
7,518.9555555555555,457.15555555555557,36
7,313.5151515151515,778.6363636363636,18
7,312.958904109589,755.3424657534247,17
7,885.0,985.2625,41
7,648.290909090909,893.7636363636364,30
7,668.1836734693877,882.6734693877551,24
7,660.5,873.78125,37
7,617.7072072072073,868.8783783783783,28
7,641.3181818181819,858.4659090909091,38
7,288.82022471910113,752.123595505618,21
7,756.6341463414634,558.1951219512196,5
8,497.5376344086022,431.0537634408602,40
8,519.4253897550111,432.15812917594656,39
8,287.65168539325845,749.629213483146,21
8,881.2388059701492,979.5373134328358,41
8,291.48214285714283,709.9464285714286,43
8,730.7173913043479,541.8260869565217,33
8,294.0769230769231,627.7948717948718,32
9,499.5234375,425.3515625,40
9,289.1818181818182,650.8363636363637,32
9,524.324200913242,415.0228310502283,39
9,755.3018867924528,527.4528301886793,34
9,309.30645161290323,764.8387096774194,17
9,766.8,1012.4,26
9,518.125,440.425,36
9,740.8283582089553,503.26119402985074,44
9,731.2932330827068,531.421052631579,33
9,748.86,548.86,5
10,770.390243902439,989.5853658536586,26
10,972.7352941176471,161.1764705882353,45
10,287.2972972972973,726.1081081081081,21
10,305.2589928057554,710.2014388489208,43
10,517.4356552538371,420.5123966942149,39
10,621.0,429.3125,20
10,609.1896551724138,427.0,46
10,870.7835051546392,1004.9690721649484,47
10,751.0,552.9142857142857,5
11,772.6290322580645,990.8387096774194,26
11,648.1940298507462,908.8656716417911,30
11,632.3174603174604,907.3015873015873,48
11,732.1162790697674,557.046511627907,6
11,311.8767123287671,703.1643835616438,43
11,288.20661157024796,699.7933884297521,50
11,287.94303797468353,630.2658227848101,32
11,313.23809523809524,723.1904761904761,49
11,609.0,426.23809523809524,46
11,516.7010101010101,413.07878787878786,39
11,286.5952380952381,723.0952380952381,21
11,923.4848484848485,95.33333333333333,51
11,867.7435897435897,1005.4294871794872,47
12,864.6972972972973,1008.2054054054054,47
12,654.063829787234,932.2553191489362,52
12,659.6433333333333,919.01,30
12,636.7112860892388,917.4409448818898,48
12,631.2903225806451,875.8709677419355,53
12,296.36470588235295,693.9882352941177,50
12,640.9047619047619,450.7857142857143,54
12,501.2432432432432,412.72972972972974,40
12,518.7191157347204,398.75292587776335,39
13,731.0,546.4594594594595,6
13,641.7222222222222,452.19444444444446,54
13,628.8139534883721,452.27906976744185,20
13,641.6825396825396,405.85714285714283,55
13,504.8888888888889,399.46031746031747,40
13,535.7384615384616,393.77435897435896,57
13,526.8333333333334,415.1842105263158,56
13,510.8063063063063,387.2117117117117,39
13,663.3576158940398,914.0761589403974,30
13,642.4462540716612,917.9055374592834,48
13,863.0930232558139,1011.4186046511628,47
13,285.1219512195122,688.7073170731708,50
13,306.469696969697,690.7878787878788,43
13,298.0933333333333,622.5066666666667,32
13,773.1212121212121,989.4545454545455,26
14,643.7777777777778,911.6923076923077,48
14,620.9423076923077,869.75,53
14,304.23622047244095,684.6535433070866,43
14,308.4375,708.28125,49
14,528.0,401.2469879518072,56
14,625.0588235294117,450.61764705882354,20
14,664.4866071428571,908.5625,30
14,529.3333333333334,380.6,57
14,282.6588235294118,689.3,50
14,501.4621848739496,384.70588235294116,39
15,757.4864864864865,535.8108108108108,58
15,305.0427807486631,620.3475935828877,32
15,663.1486486486486,859.0135135135135,59
15,281.8550724637681,687.487922705314,50
15,300.910447761194,639.6268656716418,60
15,70.14,633.3,61
15,755.304347826087,590.1739130434783,62
15,501.67131474103587,380.35458167330677,39
15,526.7254901960785,369.2352941176471,57
15,529.0227272727273,392.50852272727275,56
15,648.8181818181819,890.0909090909091,48
15,638.7666666666667,453.1666666666667,54
15,304.76408450704224,690.8204225352113,43
15,280.1145038167939,646.1526717557252,63
16,280.4901960784314,677.8529411764706,50
16,279.8510638297872,644.1702127659574,63
16,754.9428571428572,579.4428571428572,62
16,308.55345911949684,618.6069182389937,32
16,624.5,408.56666666666666,55
16,522.1129707112971,397.1715481171548,56
16,512.4753157290471,375.01836969001147,39
16,622.7428571428571,450.37142857142857,20
16,648.6019900497513,866.7711442786069,59
16,662.5797101449275,908.5072463768116,30
16,632.0,875.7333333333333,53
16,652.4054054054054,887.4594594594595,48
16,298.7950819672131,635.9918032786885,60
16,306.7560975609756,709.0975609756098,49
16,982.5625,222.53125,64
16,300.6666666666667,678.7083333333334,43
16,646.15,916.0,52
17,70.62857142857143,632.3428571428572,61
17,522.8789808917197,395.1528662420382,56
17,498.7041095890411,367.972602739726,39
17,759.2571428571429,510.57142857142856,65
17,644.4769230769231,511.0615384615385,66
17,526.792243767313,366.58171745152356,57
17,622.3235294117648,408.0882352941176,55
17,283.4459161147903,652.3752759381898,63
17,296.62085308056874,621.9431279620853,32
17,655.1130952380952,911.1428571428571,30
18,750.2638888888889,1003.1805555555555,67
18,628.1666666666666,776.75,68
18,620.4782608695652,406.8695652173913,55
18,651.5990099009902,914.6113861386139,30
18,777.9609375,988.515625,69
18,300.6471449487555,663.4099560761347,43
18,659.2051282051282,860.4358974358975,59
18,513.9953314659197,364.9794584500467,57
18,644.4418604651163,510.0232558139535,66
18,649.0,892.5652173913044,48
19,649.3428571428572,910.6095238095238,30
19,655.1,776.6333333333333,70
19,635.2068965517242,860.5344827586207,53
19,510.4130434782609,386.4347826086956,56
19,515.8030726256983,359.47206703910615,57
19,620.0617283950618,405.04938271604937,55
19,626.8311688311688,777.0,68
19,310.5744680851064,642.5531914893617,60
19,306.285140562249,663.4216867469879,43
19,285.25714285714287,669.7714285714286,50
19,660.304347826087,862.1521739130435,59
19,651.6153846153846,887.7384615384616,48
19,294.6029411764706,637.2647058823529,32
20,286.02985074626866,672.1641791044776,50
20,654.530612244898,935.0408163265306,71
20,655.4423076923077,779.2884615384615,70
20,648.0909090909091,891.3030303030303,48
20,643.5272727272727,914.9636363636364,30
20,313.9692645444566,661.5949506037322,43
20,636.3673469387755,930.0204081632653,52
20,616.6857142857143,407.1047619047619,55
20,515.4336419753087,353.70524691358025,57
20,509.82089552238807,383.44776119402985,56
20,625.2142857142857,387.85714285714283,72
20,742.9032258064516,602.4516129032259,73
20,645.4533333333334,510.46666666666664,66
20,628.7984496124031,782.6511627906976,68
20,299.0263157894737,639.3157894736842,32
21,634.0869565217391,918.6608695652174,30
21,646.1176470588235,791.9705882352941,74
21,652.2553191489362,938.2765957446809,71
21,660.6603773584906,909.3962264150944,48
21,287.52777777777777,671.5,50
21,522.109243697479,370.00840336134456,56
21,643.8837209302326,934.3720930232558,52
21,654.7948717948718,782.1025641025641,70
21,614.6301369863014,408.3904109589041,55
21,323.16034669555796,664.0400866738895,43
21,629.1639344262295,787.639344262295,68
21,621.8529411764706,387.5,72
21,534.006711409396,354.83892617449663,57
21,499.7299035369775,346.9405144694534,39
22,501.91743119266056,339.29357798165137,39
22,633.1022927689594,919.395061728395,30
22,522.9481481481481,359.9111111111111,56
22,640.6896551724138,945.7586206896551,52
22,630.8837209302326,789.4883720930233,68
22,658.5521739130435,924.4652173913043,71
22,613.8014705882352,408.875,55
22,643.2089552238806,875.2537313432836,53
22,289.3333333333333,673.8245614035088,50
22,653.8139534883721,785.3255813953489,70
22,320.0615384615385,668.4118343195266,43
23,650.0519480519481,791.9350649350649,74
23,320.84562607204117,657.7478559176673,43
23,613.3883495145631,406.4757281553398,55
23,753.2564102564103,1020.025641025641,75
23,298.88709677419354,610.7096774193549,76
23,636.3536585365854,912.8353658536586,30
23,310.2073170731707,686.75,50
23,758.258064516129,985.741935483871,77
23,535.7446808510638,338.968085106383,57
23,655.7426470588235,914.3014705882352,48
23,504.07229965156796,338.88327526132406,39
24,315.76008968609864,671.8834080717489,50
24,300.0,662.578125,43
24,657.7937336814622,838.1357702349869,78
24,640.5354330708661,836.6062992125984,79
24,630.109126984127,857.311507936508,53
24,890.9479166666666,979.375,80
24,865.8048780487804,984.8536585365854,81
24,751.88,1019.46,75
24,498.76851063829787,339.5336170212766,39
24,528.1610169491526,328.89406779661016,57
24,735.25,597.45,73
24,739.6486486486486,613.972972972973,82
24,290.06995884773664,616.1810699588477,76
24,611.6491228070175,407.17543859649123,55
24,310.3466666666667,617.28,32
25,890.7446808510638,973.7765957446809,80
25,293.8487394957983,673.2605042016806,43
25,632.8787878787879,860.2797202797203,53
25,752.1395348837209,1020.046511627907,75
25,864.7735849056604,980.4528301886793,81
25,628.4516129032259,383.83870967741933,72
25,506.73032952252856,333.39677202420984,39
25,303.50431034482756,607.8836206896551,32
25,612.1560283687943,403.02836879432624,55
25,736.8333333333334,600.05,73
25,317.1790697674419,677.3093023255814,50
25,755.28,606.42,82
25,283.3567251461988,619.6374269005848,76
25,756.8,579.1142857142858,83
26,316.29794520547944,686.7739726027397,50
26,655.4285714285714,792.0285714285715,74
26,293.41333333333336,677.5733333333334,43
26,613.2954545454545,880.1818181818181,84
26,646.9584120982987,919.2551984877126,48
26,891.6283185840708,968.8053097345132,80
26,629.2698412698413,795.8095238095239,68
26,750.2698412698413,1019.3492063492064,75
26,511.57265877287404,320.9031216361679,57
26,301.89198606271776,607.3205574912892,32
26,736.4411764705883,599.0588235294117,73
26,754.5714285714286,603.6103896103896,82
26,629.4571428571429,382.8857142857143,72
26,490.26582278481015,341.8481012658228,39
26,865.3021582733813,975.4460431654676,81
26,276.4047619047619,3.357142857142857,85
26,612.5479452054794,396.73972602739724,55
26,315.0,657.53125,86
26,285.632183908046,617.5689655172414,76
27,511.0196363636364,318.7192727272727,57
27,309.2323943661972,611.7042253521126,32
27,285.3809523809524,607.8469387755102,76
27,754.6896551724138,605.2413793103449,82
27,749.25,491.34375,87
27,865.3461538461538,970.3076923076923,81
27,887.8108108108108,1016.7297297297297,88
27,749.8703703703703,1019.3888888888889,75
27,657.1188811188811,788.6223776223776,74
27,627.4117647058823,794.3529411764706,68
27,315.824,691.24,50
27,891.9375,967.84375,80
27,736.2068965517242,601.1724137931035,73
27,613.3376623376623,394.23376623376623,55
28,864.4375,969.8705357142857,81
28,626.0534351145038,793.8015267175573,68
28,749.6285714285714,1020.0285714285715,75
28,657.360248447205,788.7515527950311,74
28,676.0786948176584,878.1612284069098,89
28,512.4131652661065,308.2906162464986,57
28,627.0566037735849,380.2641509433962,72
28,613.5625,392.1458333333333,55
28,638.2923076923076,395.7230769230769,90
28,287.0584415584416,598.7857142857143,91
28,309.3152173913044,606.2826086956521,32
28,282.36036036036035,616.2522522522522,76
28,315.1255230125523,692.5857740585774,50
28,293.18461538461537,701.1076923076923,43
28,892.1294964028777,967.2158273381295,80
28,887.5116279069767,1014.6976744186046,88
29,315.0812182741117,697.9238578680203,50
29,281.75,604.6397058823529,91
29,745.8225806451613,485.8790322580645,87
29,296.6595744680851,649.2553191489362,86
29,301.2616822429907,605.5794392523364,32
29,860.2826086956521,953.6739130434783,92
29,661.4705882352941,884.5882352941177,89
29,889.4193548387096,963.7741935483871,80
29,864.3351351351351,972.2486486486487,81
29,643.3870967741935,805.4516129032259,93
29,627.6811594202899,797.6231884057971,68
29,656.7482993197278,788.8299319727892,74
29,301.188679245283,742.4150943396227,94
29,295.6969696969697,705.5757575757576,43
29,626.0735294117648,379.69117647058823,72
29,638.5901639344262,883.0245901639345,53
29,663.321690140845,921.5960563380281,48
29,613.7741935483871,390.64516129032256,55
29,638.2564102564103,396.71794871794873,90
29,509.20071047957373,301.9117821195974,57
30,292.07676348547716,601.5145228215767,32
30,297.92,698.0,43
30,507.9736995908825,296.218585622443,57
30,311.64912280701753,691.5964912280701,50
30,298.30357142857144,649.5714285714286,86
30,629.2105263157895,802.1052631578947,68
30,657.2553191489362,783.1063829787234,74
30,300.28,745.66,94
30,293.24,715.74,95
30,314.70666666666665,711.3866666666667,96
30,655.6326530612245,873.2244897959183,89
30,675.8923076923077,867.8179487179488,97
30,889.1296296296297,955.0,80
30,752.5405405405405,996.3513513513514,75
30,887.1612903225806,1009.483870967742,88
30,863.7941176470588,968.2573529411765,81
31,888.8481012658228,952.6962025316456,80
31,886.8404255319149,1007.6595744680851,88
31,753.1746031746031,996.015873015873,75
31,864.4333333333333,983.0666666666667,81
31,859.929292929293,953.070707070707,92
31,298.90625,700.625,43
31,672.8122448979592,867.6448979591837,97
31,294.090243902439,602.5073170731707,32
31,750.8571428571429,499.2142857142857,98
31,732.8684210526316,496.92105263157896,100
31,315.43956043956047,717.0,96
31,291.9916666666667,715.25,95
31,300.0,741.390243902439,94
31,509.4032258064516,315.0967741935484,101
31,749.6363636363636,480.90909090909093,87
31,634.5254237288135,381.52542372881356,72
31,741.4545454545455,471.79545454545456,99
31,505.4794326241135,289.3624113475177,57
32,272.8,28.09090909090909,102
32,505.92435424354244,281.090405904059,57
32,746.4351145038167,99.43511450381679,103
32,285.6,592.32,91
32,628.3148148148148,375.5740740740741,72
32,46.81818181818182,305.20454545454544,104
32,751.1012658227849,595.5569620253165,105
32,747.9090909090909,503.27272727272725,98
32,296.3579335793358,713.2177121771218,95
32,315.7671232876712,721.3835616438356,96
32,675.5485436893204,873.3592233009708,97
32,654.8181818181819,873.2,89
32,636.8297872340426,878.8297872340426,53
32,652.4878048780488,885.0243902439024,106
32,640.9413680781759,924.657980456026,109
32,659.670731707317,915.5731707317074,48
32,46.57692307692308,270.5769230769231,107
32,62.753846153846155,282.36410256410255,108
32,658.8055555555555,937.9305555555555,110
32,874.974358974359,940.9230769230769,111
32,752.5333333333333,996.55,75
32,886.9764705882353,1006.6235294117647,88
32,861.7388535031847,954.28025477707,92
32,888.8,949.4526315789474,80
32,310.90625,595.21875,32
33,750.96,588.75,105
33,290.32608695652175,586.9492753623189,91
33,612.0769230769231,381.1923076923077,55
33,630.5929203539823,375.1194690265487,72
33,54.66852886405959,289.5828677839851,108
33,960.8524590163935,210.59016393442624,112
33,507.77972027972027,273.6713286713287,57
33,283.63157894736844,9.140350877192983,113
33,277.4117647058824,31.988235294117647,102
33,744.9064748201439,474.49640287769785,99
33,672.5475113122172,907.6572398190045,48
33,640.4885844748859,937.6164383561644,109
33,888.3220338983051,943.8813559322034,80
33,862.8904761904762,953.3761904761905,92
33,877.6,939.3142857142857,111
33,752.2266666666667,997.8666666666667,75
33,886.4375,1008.125,88
33,879.6333333333333,955.5666666666667,114
33,297.0,716.7672727272727,95
33,316.020202020202,723.0808080808081,96
33,309.2063492063492,597.3174603174604,32
34,286.3901098901099,12.461538461538462,113
34,55.60175054704595,279.2757111597374,108
34,254.47222222222223,5.638888888888889,115
34,507.34405144694534,267.1039657020364,57
34,271.1521739130435,35.41304347826087,102
34,676.8325991189428,877.5418502202643,97
34,887.9629629629629,965.2037037037037,114
34,653.4197530864197,882.8024691358024,106
34,655.5526315789474,916.2763157894736,48
34,863.5924170616114,951.9431279620853,92
34,316.2028985507246,728.2898550724638,96
34,292.90625,722.53125,95
34,300.89473684210526,702.9649122807018,43
34,276.8292682926829,610.0,116
34,307.0,603.4507042253521,32
34,283.1688888888889,588.4311111111111,91
34,611.7181818181818,381.4818181818182,55
34,633.3242320819113,373.80546075085323,72
34,885.474358974359,1008.4615384615385,88
34,752.4038461538462,998.7307692307693,75
34,889.2881355932203,985.9491525423729,117
35,613.2837837837837,383.97297297297297,55
35,254.97674418604652,4.941860465116279,115
35,57.1578947368421,308.2368421052632,104
35,635.3789473684211,375.0912280701754,72
35,63.75,283.4264705882353,108
35,276.4845360824742,591.6185567010309,116
35,292.2682926829268,584.8536585365854,91
35,646.3968253968254,504.6984126984127,118
35,637.3369565217391,881.945652173913,53
35,315.22857142857146,735.8285714285714,96
35,679.4736842105264,890.0751879699249,97
35,645.3741403026135,949.312242090784,109
35,307.1142857142857,600.4,32
35,884.3740831295844,959.4743276283618,114
35,866.6329411764706,968.9694117647059,81
35,885.0,1011.804347826087,88
35,506.302556077204,257.5545122587376,57
35,759.4864864864865,6.918918918918919,119
35,286.56756756756755,12.216216216216216,113
35,56.16901408450704,261.90610328638496,107
35,660.6560846560847,930.4920634920635,110
36,879.0986486486487,990.7743243243243,117
36,639.1904761904761,884.3571428571429,53
36,279.3010752688172,590.752688172043,116
36,295.8831168831169,580.8571428571429,91
36,628.9615384615385,543.2884615384615,120
36,937.1111111111111,109.94444444444444,121
36,661.525,885.475,106
36,291.3333333333333,767.4,122
36,49.02013422818792,251.23489932885906,107
36,505.70250521920667,250.33768267223383,57
36,612.9771428571429,383.4685714285714,55
36,273.7236842105263,41.39473684210526,102
36,249.9090909090909,4.787878787878788,115
36,625.5340909090909,364.7386363636364,123
36,637.5084745762712,378.8926553672316,72
36,72.26627218934911,265.57988165680473,108
36,629.7289156626506,510.96385542168673,118
36,754.3181818181819,999.5757575757576,75
36,658.912510936133,934.2440944881889,110
36,287.04433497536945,13.502463054187192,113
36,250.125,20.71875,124
37,281.1666666666667,587.7941176470588,116
37,42.48275862068966,253.51724137931035,107
37,287.6937799043062,13.799043062200957,113
37,254.76649746192894,13.055837563451776,124
37,53.637362637362635,241.43956043956044,125
37,506.89200477326966,245.55071599045345,57
37,638.1363636363636,377.60227272727275,72
37,612.530612244898,375.3061224489796,55
37,61.23287671232877,338.45205479452056,126
37,46.36842105263158,276.7105263157895,127
37,618.6527777777778,392.0138888888889,129
37,49.81481481481482,303.25925925925924,104
37,728.0487804878048,573.4146341463414,128
37,633.3404255319149,523.7269503546099,118
37,624.0813953488372,360.7674418604651,123
37,314.2063492063492,753.2063492063492,96
37,648.5632183908046,910.1264367816092,48
37,679.0960591133005,907.6416256157636,97
37,879.061797752809,991.9129213483146,117
37,640.438596491228,877.7719298245614,53
37,754.1388888888889,1003.6527777777778,75
37,95.08333333333333,1021.7916666666666,130
37,72.24598930481284,264.2192513368984,108
38,651.95,939.1875,109
38,879.4641051567239,981.046511627907,117
38,753.3513513513514,1007.972972972973,75
38,886.0816326530612,1013.3469387755102,88
38,95.25,1019.09375,130
38,282.3030303030303,589.6060606060606,116
38,633.5242718446602,542.7281553398059,120
38,639.4885496183206,883.7862595419847,53
38,678.1280653950954,901.7493188010899,97
38,755.054945054945,636.7252747252747,131
38,626.6176470588235,809.3235294117648,132
38,657.2857142857143,916.875,48
38,631.9529914529915,926.5683760683761,136
38,68.13953488372093,336.06976744186045,126
38,38.73809523809524,334.5238095238095,133
38,254.48888888888888,7.8,115
38,269.33009708737865,16.402912621359224,124
38,62.25,350.38461538461536,134
38,619.8409090909091,356.20454545454544,123
38,635.4709677419355,366.2064516129032,72
38,614.5982905982906,374.8034188034188,55
38,636.7906976744187,383.1860465116279,129
38,634.561797752809,519.1985018726592,118
38,506.8374136848713,237.2705586942875,57
38,43.77,244.82,107
38,281.969696969697,3.696969696969697,135
38,289.9375,6.78125,113
38,73.56875,262.33125,108
38,45.421052631578945,272.4736842105263,127
38,669.4719101123595,926.7640449438202,110
39,268.92356687898086,6.197452229299363,124
39,79.53521126760563,1009.1971830985915,139
39,108.26027397260275,1013.6986301369863,140
39,875.0546967895363,974.5897740784781,117
39,657.7537928045081,941.4954486345904,109
39,661.547619047619,885.8095238095239,106
39,639.4934210526316,885.953947368421,53
39,655.2272727272727,807.3522727272727,137
39,283.61538461538464,796.5576923076923,138
39,892.8571428571429,1007.4945054945055,88
39,95.96825396825396,1006.8412698412699,130
39,740.2884615384615,617.8269230769231,131
39,740.1212121212121,596.3333333333334,141
39,756.5201612903226,603.2903225806451,142
39,630.3483870967742,546.2387096774194,120
39,633.9322033898305,526.7796610169491,118
39,647.1538461538462,525.5384615384615,143
39,45.830601092896174,244.04371584699453,107
39,74.29292929292929,256.74747474747477,108
39,42.0655737704918,339.0655737704918,133
39,69.96218487394958,347.20588235294116,134
39,619.2666666666667,352.97777777777776,123
39,636.5820105820105,365.76190476190476,72
39,314.5483870967742,755.1290322580645,96
39,315.6363636363636,768.8545454545455,122
39,614.5697674418604,372.1337209302326,55
39,629.8505747126437,507.67816091954023,144
39,506.33817547937247,230.97269029633935,57
40,46.546031746031744,238.87936507936507,107
40,70.95544554455445,257.0495049504951,108
40,62.16340621403913,347.17376294591486,134
40,270.70103092783506,3.5670103092783507,124
40,71.38235294117646,238.64705882352942,125
40,507.1414665801428,227.5879299156392,57
40,757.5685618729098,603.7491638795987,142
40,740.1410256410256,596.8974358974359,141
40,285.30434782608694,784.0338164251208,138
40,314.6190476190476,774.6428571428571,122
40,627.9336492890995,807.1184834123222,132
40,656.3515625,805.2578125,137
40,672.5164835164835,924.8388278388278,110
40,619.3661971830986,350.67605633802816,123
40,637.0625,363.3693181818182,72
40,614.2514285714286,368.4685714285714,55
40,622.1957671957672,548.6613756613757,120
40,634.6315789473684,399.39473684210526,129
40,646.6,527.6666666666666,143
40,636.1307692307693,527.0461538461539,118
40,627.155462184874,503.52941176470586,144
40,637.030303030303,557.3636363636364,145
40,886.9454545454546,961.6121212121212,146
40,869.4878892733564,967.1072664359862,117
40,870.3069306930693,936.4257425742575,147
40,874.7391304347826,1004.335403726708,88
40,96.39784946236558,999.2616487455197,130
41,636.4603174603175,359.8941798941799,72
41,618.3188405797101,350.27536231884056,123
41,753.4821428571429,641.8928571428571,148
41,741.372641509434,602.311320754717,141
41,757.9794117647059,605.7441176470588,142
41,761.9428571428572,337.77142857142854,149
41,51.1900826446281,346.93388429752065,133
41,72.20491803278688,245.95081967213116,125
41,73.23736263736264,347.94945054945055,134
41,48.375,269.15625,127
41,613.9166666666666,367.8666666666667,55
41,285.74590163934425,773.3360655737705,138
41,315.2345679012346,782.0370370370371,122
41,282.8715596330275,798.3577981651376,150
41,628.205533596838,809.3675889328064,132
41,655.0173410404624,810.5375722543353,137
41,665.3269230769231,905.9615384615385,97
41,645.8235294117648,914.435294117647,48
41,509.3164739884393,238.9277456647399,57
41,274.3911439114391,7.509225092250922,124
41,45.887005649717516,238.92372881355934,107
41,647.7763157894736,556.5855263157895,145
41,624.1013824884793,552.2488479262673,120
41,631.1470588235294,530.0,118
41,624.65,507.52,144
41,633.5897435897435,403.12820512820514,129
41,304.7037037037037,751.5555555555555,96
41,861.1232876712329,929.9246575342465,147
41,742.6506849315068,944.1965753424657,151
41,886.532981530343,966.2348284960423,146
41,869.7650602409639,963.3674698795181,117
41,99.33673469387755,989.4897959183673,130
41,76.57264957264957,996.965811965812,139
41,107.84905660377359,1019.4905660377359,140
41,872.3235294117648,920.9558823529412,152
42,47.94,340.85,126
42,74.47567567567567,344.53783783783786,134
42,71.44,243.78,125
42,42.58359621451104,242.34069400630915,107
42,509.0158478605388,241.12995245641838,57
42,256.70212765957444,27.78723404255319,115
42,276.19880418535126,19.45291479820628,124
42,621.0714285714286,350.2,123
42,656.223880597015,810.8731343283582,137
42,315.6296296296296,785.5925925925926,122
42,284.8772727272727,766.1954545454546,138
42,304.9635416666667,735.328125,96
42,758.2985781990521,595.042654028436,142
42,741.5714285714286,598.8650793650794,141
42,106.01,1016.83,140
42,86.57051282051282,983.6089743589744,130
42,283.2014388489209,802.9712230215828,150
42,661.6764705882352,888.8235294117648,106
42,875.0785033015408,932.4292002934703,147
42,883.40625,906.8125,152
42,647.203413940256,945.1066856330015,109
42,742.4408523144747,965.8611315209405,151
42,648.8936170212766,968.8297872340426,153
42,621.5,525.7647058823529,118
42,636.4880952380952,528.3571428571429,143
42,625.7542857142857,502.4,144
42,647.4481132075472,493.37735849056605,154
42,633.9591836734694,399.55102040816325,129
42,51.45161290322581,359.19354838709677,133
42,636.6578947368421,362.1842105263158,72
42,627.2435897435897,811.3888888888889,132
42,635.1706827309237,559.4196787148594,145
42,641.1081081081081,884.5675675675676,53
43,623.1142857142858,348.74285714285713,123
43,637.078947368421,353.3421052631579,72
43,645.026923076923,488.2269230769231,154
43,624.9527272727273,497.14181818181817,144
